Frame,Time,Tank 1 Slice 1 Min,Tank 1 Slice 1 Max,Tank 2 Slice 1 Min,Tank 2 Slice 1 Max,Tank 3 Slice 1 Min,Tank 3 Slice 1 Max,Tank 1 Slice 2 Min,Tank 1 Slice 2 Max,Tank 2 Slice 2 Min,Tank 2 Slice 2 Max,Tank 3 Slice 2 Min,Tank 3 Slice 2 Max,Tank 1 Slice 3 Min,Tank 1 Slice 3 Max,Tank 2 Slice 3 Min,Tank 2 Slice 3 Max,Tank 3 Slice 3 Min,Tank 3 Slice 3 Max,Tank 1 Slice 4 Min,Tank 1 Slice 4 Max,Tank 2 Slice 4 Min,Tank 2 Slice 4 Max,Tank 3 Slice 4 Min,Tank 3 Slice 4 Max,Tank 1 Slice 5 Min,Tank 1 Slice 5 Max,Tank 2 Slice 5 Min,Tank 2 Slice 5 Max,Tank 3 Slice 5 Min,Tank 3 Slice 5 Max,Tank 1 Slice 6 Min,Tank 1 Slice 6 Max,Tank 2 Slice 6 Min,Tank 2 Slice 6 Max,Tank 3 Slice 6 Min,Tank 3 Slice 6 Max,Tank 1 Slice 7 Min,Tank 1 Slice 7 Max,Tank 2 Slice 7 Min,Tank 2 Slice 7 Max,Tank 3 Slice 7 Min,Tank 3 Slice 7 Max
18,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.6333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.7666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0.9333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.9666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1.0333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1.1333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1.1666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1.2333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1.3666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1.4333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1.4666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1.5333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1.5666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1.6333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1.7333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051897435897435715,0.4670769230769232,0,0,0,0,-0.051897435897435715,1.1417435897435892,0,0,0,0,-0.051897435897435715,0.9860512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1.7666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1.8333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1.9333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051897435897435715,1.037948717948718,0,0,0,0,-0.051897435897435715,1.037948717948718,0,0,0,0,-0.051897435897435715,0.25948717948718036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1.9666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2.0,0,0,0,0,0,0,0,0,0,0,0.1101496598639457,0.7159727891156471,0,0,0,0,-0.055074829931971055,0.8811972789115639,0,0,0,0,-0.055074829931971055,0.9913469387755095,0,0,0,0,-0.055074829931971055,0.27537414965986423,0,0,0,0,0,0,0,0,0,0,0,0
61,2.033333333333333,0.32821621621621644,1.42227027027027,0,0,0,0,0.32821621621621644,1.42227027027027,0,0,-0.055074829931971055,0.7159727891156471,0.32821621621621644,1.3675675675675671,-0.051897435897435715,0.6746666666666661,-0.055074829931971055,0.9362721088435366,0,0,-0.051897435897435715,0.7265641025641018,-0.055074829931971055,0.9362721088435366,0,0,-0.051897435897435715,0.36328205128205177,-0.055074829931971055,0.5507482993197285,0,0,0,0,0,0,0,0,0,0,0,0
62,2.066666666666667,0,0,0,0,0,0,-0.05470270270270124,1.3675675675675671,0,0,-0.055074829931971055,0.7159727891156471,-0.05470270270270124,1.3675675675675671,-0.051897435897435715,1.1417435897435892,-0.055074829931971055,0.9913469387755095,-0.05470270270270124,1.2034594594594599,-0.051897435897435715,1.1417435897435892,-0.055074829931971055,0.9362721088435366,0,0,-0.051897435897435715,0.4670769230769232,-0.055074829931971055,0.8811972789115639,0,0,-0.051897435897435715,0.20758974358974286,0,0,0,0,0,0,0,0
63,2.1,0.8752432432432433,1.4769729729729733,0,0,0,0,-0.05470270270270124,1.3675675675675671,-0.051897435897435715,0.3113846153846161,-0.055074829931971055,0.7710476190476199,-0.05470270270270124,1.42227027027027,-0.051897435897435715,0.9860512820512821,-0.055074829931971055,0.9913469387755095,-0.05470270270270124,1.2034594594594599,-0.051897435897435715,1.1417435897435892,-0.055074829931971055,1.4319455782312924,0,0,-0.051897435897435715,0.6746666666666661,-0.055074829931971055,0.8811972789115639,0,0,-0.051897435897435715,0.25948717948718036,0,0,0,0,0,0,0,0
64,2.1333333333333333,0.6564324324324329,1.42227027027027,0,0,0,0,0.6564324324324329,1.5863783783783794,0,0,-0.055074829931971055,0.7710476190476199,-0.05470270270270124,1.3675675675675671,-0.051897435897435715,0.7265641025641018,-0.055074829931971055,0.9913469387755095,-0.05470270270270124,1.2581621621621628,-0.051897435897435715,1.0898461538461537,-0.055074829931971055,0.9913469387755095,0,0,-0.051897435897435715,0.830358974358975,-0.055074829931971055,0.7159727891156471,0,0,-0.051897435897435715,0.25948717948718036,0,0,0,0,0,0,0,0
65,2.1666666666666665,0.3829189189189195,1.3675675675675671,0,0,0,0,0.05470270270270304,1.3675675675675671,0,0,-0.055074829931971055,0.826122448979591,0.05470270270270304,1.3675675675675671,-0.051897435897435715,0.6227692307692304,-0.055074829931971055,0.9913469387755095,0,0,-0.051897435897435715,0.8822564102564108,-0.055074829931971055,0.9913469387755095,0,0,-0.051897435897435715,0.7784615384615393,-0.055074829931971055,0.7159727891156471,0,0,-0.051897435897435715,0.25948717948718036,0,0,0,0,0,0,0,0
66,2.2,0.5470270270270269,1.5316756756756762,0,0,0,0,-0.05470270270270124,1.6410810810810805,0,0,-0.055074829931971055,0.826122448979591,-0.05470270270270124,1.3675675675675671,-0.051897435897435715,0.5708717948717946,-0.055074829931971055,0.9913469387755095,-0.05470270270270124,1.2581621621621628,-0.051897435897435715,0.9341538461538464,-0.055074829931971055,0.9913469387755095,0.3829189189189195,1.0393513513513506,-0.051897435897435715,0.830358974358975,-0.055074829931971055,0.826122448979591,0,0,-0.051897435897435715,0.36328205128205177,0,0,0,0,0,0,0,0
67,2.2333333333333334,0,0,0,0,0,0,-0.05470270270270124,0.8205405405405403,-0.051897435897435715,0.4670769230769232,-0.055074829931971055,0.826122448979591,-0.05470270270270124,1.2034594594594599,-0.051897435897435715,0.830358974358975,-0.055074829931971055,0.9913469387755095,-0.05470270270270124,1.2581621621621628,-0.051897435897435715,1.0898461538461537,-0.055074829931971055,0.9913469387755095,-0.05470270270270124,1.1487567567567567,-0.051897435897435715,0.7265641025641018,-0.055074829931971055,0.7710476190476199,0,0,-0.051897435897435715,0.3113846153846161,0,0,0,0,0,0,0,0
68,2.2666666666666666,0.6017297297297299,1.5316756756756762,0,0,0,0,-0.05470270270270124,1.6410810810810805,0,0,-0.055074829931971055,0.826122448979591,-0.05470270270270124,1.3675675675675671,-0.051897435897435715,0.5708717948717946,-0.055074829931971055,0.9913469387755095,-0.05470270270270124,1.2581621621621628,-0.051897435897435715,0.9860512820512821,-0.055074829931971055,0.9913469387755095,-0.05470270270270124,0.8205405405405403,-0.051897435897435715,0.7265641025641018,-0.055074829931971055,0.7159727891156471,0,0,-0.051897435897435715,0.36328205128205177,0,0,0,0,-0.051897435897435715,0.25948717948718036,0,0
69,2.3,0.49232432432432377,1.3675675675675671,0,0,0,0,-0.05470270270270124,1.5863783783783794,0,0,-0.055074829931971055,0.8811972789115639,-0.05470270270270124,1.3675675675675671,-0.051897435897435715,0.518974358974359,-0.055074829931971055,0.9913469387755095,-0.05470270270270124,1.3675675675675671,-0.051897435897435715,1.349333333333334,-0.055074829931971055,0.9362721088435366,-0.05470270270270124,1.2581621621621628,-0.051897435897435715,1.2455384615384608,-0.055074829931971055,0.7710476190476199,0,0,-0.051897435897435715,0.36328205128205177,0,0,0,0,-0.051897435897435715,0.25948717948718036,0,0
70,2.3333333333333335,0.27351351351351344,1.42227027027027,0,0,0,0,-0.05470270270270124,1.5863783783783794,-0.051897435897435715,0.518974358974359,-0.055074829931971055,0.8811972789115639,-0.05470270270270124,1.312864864864864,-0.051897435897435715,1.712615384615384,-0.055074829931971055,0.9362721088435366,-0.05470270270270124,1.3675675675675671,-0.051897435897435715,3.1657435897435895,-0.055074829931971055,1.4319455782312924,-0.05470270270270124,1.2581621621621628,-0.051897435897435715,1.2974358974358982,-0.055074829931971055,0.6608979591836742,0,0,-0.051897435897435715,0.4151794871794875,0,0,0,0,-0.051897435897435715,0.20758974358974286,0,0
71,2.3666666666666667,0.0,1.42227027027027,0,0,0,0,-0.05470270270270124,1.5863783783783794,0,0,-0.055074829931971055,0.826122448979591,-0.05470270270270124,1.4769729729729733,-0.051897435897435715,2.024,-0.055074829931971055,0.9362721088435366,-0.05470270270270124,1.3675675675675671,-0.051897435897435715,2.1796923076923074,-0.055074829931971055,0.9362721088435366,-0.05470270270270124,1.312864864864864,-0.051897435897435715,1.868307692307693,-0.055074829931971055,0.6608979591836742,0,0,-0.051897435897435715,0.36328205128205177,0,0,0,0,-0.051897435897435715,0.3113846153846161,0,0
72,2.4,0.27351351351351344,1.3675675675675671,0,0,0,0,-0.05470270270270124,1.3675675675675671,0.051897435897435715,1.5569230769230769,-0.055074829931971055,0.9362721088435366,-0.05470270270270124,1.5863783783783794,-0.051897435897435715,2.1796923076923074,-0.055074829931971055,0.9362721088435366,-0.05470270270270124,1.3675675675675671,-0.051897435897435715,2.1277948717948716,-0.055074829931971055,0.9362721088435366,-0.05470270270270124,1.2581621621621628,-0.051897435897435715,1.9721025641025642,-0.055074829931971055,0.7159727891156471,0,0,-0.051897435897435715,0.6746666666666661,0,0,0,0,-0.051897435897435715,0.4151794871794875,0,0
73,2.433333333333333,0.0,1.3675675675675671,0,0,0,0,-0.05470270270270124,1.42227027027027,-0.051897435897435715,2.5948717948717945,-0.055074829931971055,0.826122448979591,-0.05470270270270124,1.7504864864864866,-0.051897435897435715,3.736615384615384,-0.055074829931971055,1.1565714285714281,-0.05470270270270124,1.312864864864864,-0.051897435897435715,3.736615384615384,-0.055074829931971055,0.9913469387755095,-0.05470270270270124,1.2581621621621628,-0.051897435897435715,2.024,-0.055074829931971055,0.9913469387755095,0,0,-0.051897435897435715,0.9860512820512821,0,0,0,0,-0.051897435897435715,0.5708717948717946,0,0
74,2.466666666666667,-0.05470270270270124,1.3675675675675671,0,0,-0.055074829931971055,0.27537414965986423,-0.05470270270270124,1.42227027027027,-0.051897435897435715,2.8024615384615394,-0.055074829931971055,1.1565714285714281,-0.05470270270270124,1.6410810810810805,-0.051897435897435715,3.78851282051282,-0.055074829931971055,1.211646258503401,-0.05470270270270124,1.3675675675675671,-0.051897435897435715,3.78851282051282,-0.055074829931971055,1.4319455782312924,-0.05470270270270124,1.2581621621621628,-0.051897435897435715,2.024,-0.055074829931971055,1.3768707482993194,0,0,-0.051897435897435715,1.1417435897435892,0,0,0,0,-0.051897435897435715,0.7265641025641018,0,0
75,2.5,0.10940540540540608,1.42227027027027,0,0,-0.055074829931971055,0.27537414965986423,-0.05470270270270124,1.5863783783783794,-0.051897435897435715,3.1138461538461537,-0.055074829931971055,1.211646258503401,-0.05470270270270124,1.6957837837837835,-0.051897435897435715,3.736615384615384,-0.055074829931971055,1.4319455782312924,0.05470270270270304,1.3675675675675671,-0.051897435897435715,3.684717948717948,-0.055074829931971055,2.0377687074829938,-0.05470270270270124,1.312864864864864,-0.051897435897435715,2.5429743589743588,-0.055074829931971055,1.542095238095238,0,0,-0.051897435897435715,1.193641025641025,0,0,0,0,-0.051897435897435715,0.7265641025641018,0,0
76,2.533333333333333,0.3829189189189195,1.42227027027027,0,0,0,0,-0.05470270270270124,1.5863783783783794,-0.051897435897435715,3.217641025641025,-0.055074829931971055,1.1565714285714281,-0.05470270270270124,1.4769729729729733,-0.051897435897435715,3.6328205128205124,-0.055074829931971055,1.597170068027211,-0.05470270270270124,1.3675675675675671,-0.051897435897435715,3.6328205128205124,-0.055074829931971055,1.8174693877551023,0.32821621621621644,1.2581621621621628,-0.051897435897435715,2.4391794871794876,-0.055074829931971055,1.1565714285714281,0,0,-0.051897435897435715,1.1417435897435892,-0.055074829931971055,0.4405986394557828,0,0,-0.051897435897435715,0.7265641025641018,0,0
77,2.566666666666667,0.05470270270270304,1.6410810810810805,0,0,-0.055074829931971055,0.38552380952380993,-0.05470270270270124,1.6410810810810805,-0.051897435897435715,2.4910769230769234,-0.055074829931971055,1.4319455782312924,-0.05470270270270124,1.6410810810810805,-0.051897435897435715,3.6328205128205124,-0.055074829931971055,1.597170068027211,-0.05470270270270124,1.312864864864864,-0.051897435897435715,3.6328205128205124,-0.055074829931971055,1.597170068027211,0.10940540540540608,1.2581621621621628,-0.051897435897435715,2.5429743589743588,-0.055074829931971055,1.4319455782312924,0,0,-0.051897435897435715,1.349333333333334,-0.055074829931971055,0.7159727891156471,0,0,-0.051897435897435715,0.7265641025641018,0,0
78,2.6,0.16410810810810733,1.5316756756756762,0,0,-0.055074829931971055,0.38552380952380993,-0.05470270270270124,1.6957837837837835,-0.051897435897435715,2.387282051282052,-0.055074829931971055,1.3768707482993194,-0.05470270270270124,2.133405405405406,-0.051897435897435715,3.5290256410256413,-0.055074829931971055,1.597170068027211,-0.05470270270270124,1.5316756756756762,-0.051897435897435715,3.5290256410256413,-0.055074829931971055,1.4319455782312924,-0.05470270270270124,1.312864864864864,-0.051897435897435715,2.698666666666666,-0.055074829931971055,1.3768707482993194,0,0,-0.051897435897435715,1.6088205128205124,0.0,0.9362721088435366,0,0,-0.051897435897435715,0.9860512820512821,0,0
79,2.6333333333333333,0.16410810810810733,1.7504864864864866,0,0,-0.055074829931971055,0.3304489795918371,-0.05470270270270124,1.7504864864864866,-0.051897435897435715,2.9062564102564106,-0.055074829931971055,1.4319455782312924,-0.05470270270270124,2.024,-0.051897435897435715,3.5290256410256413,-0.055074829931971055,1.597170068027211,-0.05470270270270124,1.312864864864864,-0.051897435897435715,3.5290256410256413,-0.055074829931971055,3.35956462585034,-0.05470270270270124,1.2581621621621628,-0.051897435897435715,2.698666666666666,-0.055074829931971055,1.211646258503401,0,0,-0.051897435897435715,2.024,0.05507482993197285,0.7710476190476199,0,0,-0.051897435897435715,1.712615384615384,0,0
80,2.6666666666666665,0.05470270270270304,1.5863783783783794,0,0,-0.055074829931971055,0.3304489795918371,-0.05470270270270124,1.7504864864864866,-0.051897435897435715,1.9202051282051287,-0.055074829931971055,1.211646258503401,-0.05470270270270124,1.6957837837837835,-0.051897435897435715,3.5290256410256413,-0.055074829931971055,1.4319455782312924,-0.05470270270270124,1.4769729729729733,-0.051897435897435715,3.5290256410256413,-0.055074829931971055,1.7623945578231295,-0.05470270270270124,1.2581621621621628,-0.051897435897435715,2.8024615384615394,-0.055074829931971055,1.8725442176870752,0,0,-0.051897435897435715,2.4910769230769234,-0.055074829931971055,0.9362721088435366,0,0,-0.051897435897435715,2.1277948717948716,0,0
81,2.7,0.43762162162162077,1.5863783783783794,0,0,-0.055074829931971055,0.3304489795918371,-0.05470270270270124,1.8598918918918927,-0.051897435897435715,2.024,-0.055074829931971055,1.542095238095238,-0.05470270270270124,2.078702702702703,-0.051897435897435715,3.4771282051282055,-0.055074829931971055,1.6522448979591837,-0.05470270270270124,1.4769729729729733,-0.051897435897435715,3.4771282051282055,-0.055074829931971055,2.313142857142858,-0.05470270270270124,1.2581621621621628,-0.051897435897435715,2.8024615384615394,-0.055074829931971055,1.542095238095238,0,0,-0.051897435897435715,2.750564102564102,-0.055074829931971055,0.9362721088435366,0,0,-0.051897435897435715,2.2315897435897427,0,0
82,2.7333333333333334,0.27351351351351344,1.5863783783783794,0,0,-0.055074829931971055,0.38552380952380993,-0.05470270270270124,1.8598918918918927,-0.051897435897435715,2.8024615384615394,-0.055074829931971055,1.211646258503401,-0.05470270270270124,1.4769729729729733,-0.051897435897435715,3.4252307692307697,-0.055074829931971055,1.4870204081632652,-0.05470270270270124,1.312864864864864,-0.051897435897435715,3.4252307692307697,-0.055074829931971055,1.542095238095238,-0.05470270270270124,1.312864864864864,-0.051897435897435715,2.9581538461538464,-0.055074829931971055,1.3768707482993194,0,0,-0.051897435897435715,2.750564102564102,-0.055074829931971055,0.7159727891156471,0,0,-0.051897435897435715,2.2315897435897427,0,0
